Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,Keyword Intents,URL,Traffic Change,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,Position Type,Keyword SERP Features (New),Keyword SERP Features (Lost)
what is the deferred resignation program,16,24,480,32,0.00,informational,https://www.tullylegal.com/resources/articles/key-considerations-for-federal-employees-contemplating-the-deferred-resignation-program/,1,0,0.00,0,155,"[5,16,3,10,3,1,1,1,8,100,16,3]",2026-03-14,Organic,,"People also ask, Short videos"
how long do clearances last,1,0,90,18,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,1,0,0.00,0,126,"[81,100,81,63,63,63,81,100,81,81,63,63]",2026-04-08,People also ask,,
employment class action lawyer new york city,10,0,90,19,0.00,informational,https://www.tullylegal.com/manhattan-employment-law/,1,0,0.00,0,736000000,"[35,100,50]",2026-04-08,Organic,,
tully rinckey washington dc,2,5,40,25,2.13,navigational,https://www.tullylegal.com/,1,0,2.00,0.1,9650,"[100,100,18,18,27,18,18,18,18,18,18,18]",2026-03-21,Organic,,
military attorney,24,96,1300,48,15.93,informational,https://www.tullylegal.com/washington-dc/military-law/,1,0,15.00,0.52,150,"[27,36,36,24,36,66,44,36,27,24,36,24]",2026-04-01,Organic,,"Local pack, People also ask"
federal employee discrimination lawyer,5,11,170,31,0.00,informational,https://www.tullylegal.com/legal-services/federal-employment-law/,1,0,0.00,0.06,16000000,"[3,4,3,9,9,7,21,26,32,26,32,26]",2026-04-21,Organic,"People also ask, AI overview",
federal government deferred resignation,1,0,260,40,0.00,informational,https://www.tullylegal.com/resources/articles/key-considerations-for-federal-employees-contemplating-the-deferred-resignation-program/,1,0,0.00,0,3030000,"[62,100,4,8,4,1,1,3,1,1,1,1]",2026-03-24,AI overview,,
is there the death penalty in new york,1,0,210,15,0.00,informational,https://www.tullylegal.com/our-firm/news/why-doesnt-new-york-have-a-death-penalty/,1,0,0.00,0,164,"[7,20,5,52,13,13,3,3,8,2,2,4]",2026-03-23,AI overview,,
how long does it ts,6,7,40,22,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,1,0,0.00,0,1160000000,"[1,3,0,0,7,7,5,4,7,7,7,7]",2026-03-28,Organic,,People also ask
steve kramer attorney,6,0,30,6,3.96,informational,https://www.tullylegal.com/attorneys/steven-j-kramer/,1,0,3.00,0.09,1680000,"[7,7,11,42,7,7,7,11,7,7,7,7]",2026-04-18,Organic,,
when profession policy,4,0,40,4,0.00,informational,https://www.tullylegal.com/resources/articles/what-federal-employees-need-to-know-about-the-new-schedule-policy-career-rule/,1,0,0.00,0,0,"[63,45,100,18,45,18,0,0]",2026-03-06,Organic,,
traffic court attorneys,17,0,880,39,6.35,commercial,https://www.tullylegal.com/buffalo-criminal/traffic-lawyer/,1,0,6.00,0.22,0,"[30,55,55,55,55,55,55,100,76,76,55,67]",2026-03-18,Organic,,
houston contract litigation lawyer,8,0,50,2,9.94,informational,https://www.tullylegal.com/houston-litigation/,1,0,9.00,0.31,14200000,"[0,0,4,0,0,4,23,23,19,66,80,100]",2026-04-18,Organic,,
trump military executive orders 2025,8,9,70,61,0.00,informational,https://www.tullylegal.com/2025-executive-orders-critical-changes-for-federal-employees-military-personnel/,1,0,0.00,0,70700000,"[0,0,52,9,9,19,23,23,100,52,52]",2026-03-07,Organic,,"Top stories, People also ask"
criminal lawyers syracuse ny,9,10,140,27,5.11,commercial,https://www.tullylegal.com/syracuse-criminal/,1,0,5.00,0.31,1120000,"[18,35,14,22,14,66,14,14,54,43,10,14]",2026-04-15,Organic,,People also ask
who is pete hegseth's brother,1,0,50,37,0.00,informational,https://www.tullylegal.com/our-firm/news/hegseths-younger-brother-is-serving-in-a-key-role-as-liaison-and-senior-adviser-inside-the-pentagon/,1,0,0.00,0.33,101,"[64,11,64,100,11,11,11,11,11,11,0,11]",2026-04-08,AI overview,,
civilian court martial lawyers,3,0,40,10,0.00,informational,https://www.tullylegal.com/legal-services/military-law/hire-civilian-attorney-court-martial/,1,0,0.00,0.33,0,"[22,44,55,22,33,22,55,44,55,55,55,77]",2026-03-13,Organic,,
co-parenting app updates news,4,0,40,27,0.00,informational,https://www.tullylegal.com/resources/articles/from-chaos-to-compliance-what-to-know-about-tech-enabled-co-parenting-apps-in-new-york-state/,1,0,0.00,0,111,"[42,100,57,42]",2026-04-08,Organic,,
commercial business solicitors,5,0,70,42,0.00,commercial,https://www.tullylegal.com/,1,0,0.00,0.33,0,"[36,27,45,45,18,45,63,81,100,100,100,45]",2026-03-12,Organic,,
trust and will lawyers,7,0,320,16,5.57,commercial,https://www.tullylegal.com/albany-trust-and-estates/,1,0,5.00,0.39,0,"[1,13,5,20,16,10,10,10,5,4,7,8]",2026-03-14,Organic,,
q es cps,1,0,40,7,0.00,informational,https://www.tullylegal.com/resources/articles/what-to-do-if-you-get-a-call-from-child-protective-services/,1,0,0.00,0,16300000,"[2,2,2,2,2,2,2,2,2,2,19,15]",2026-04-30,People also ask,,
new york security clearance lawyers,4,0,40,13,0.00,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/,1,0,0.00,0,183000000,"[60,100]",2026-04-30,Organic,,
suitability,27,0,1900,33,0.00,informational,https://www.tullylegal.com/resources/articles/what-opms-suitability-changes-mean-for-federal-employees-the-basics/,1,0,0.00,0,102000000,"[65,65,65,65,65,44,55,55,65,65,55,44]",2026-03-29,Organic,,
security clearance appeal,1,0,50,20,6.03,informational,https://www.tullylegal.com/resources/articles/understanding-the-security-clearance-appeal-process/,1,0,6.00,0.54,135,"[52,14,23,23,19,19,42,42,33,33,23,23]",2026-04-24,AI overview,,
family lawyer queens ny,11,31,210,32,16.32,commercial,https://www.tullylegal.com/queens-family/,1,0,16.00,0.71,11600000,"[22,35,22,43,35,43,54,54,100,35,66,54]",2026-03-31,Organic,,People also ask
does new york have the death penalty 2025,6,0,50,28,0.00,informational,https://www.tullylegal.com/our-firm/news/why-doesnt-new-york-have-a-death-penalty/,1,0,0.00,0.33,79400000,"[0,0,0,0,53,19,100,19,19,7,7,7]",2026-03-25,Organic,,
drug test in military,12,39,260,2,0.00,informational,https://www.tullylegal.com/resources/articles/what-happens-when-there-is-a-failed-drug-test-in-the-military/,1,0,0.00,0.02,150,"[23,44,18,23,100,66,23,23,54,44,66,81]",2026-03-13,Organic,,People also ask
equip security clearance,6,0,90,30,0.00,informational,https://www.tullylegal.com/resources/articles/e-qip-vs-eapp-whats-the-difference/,1,0,0.00,0.01,128,"[35,11,8,18,18,18,18,5,5,11,11,3]",2026-04-07,Organic,,
top secret cleared investigations lawyer,3,0,40,0,0.00,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/,1,0,0.00,0,107,"[0,28,42,42,57,100,100]",2026-04-30,Organic,,
lower manhattan family lawyers,7,33,70,20,0.00,commercial,https://www.tullylegal.com/manhattan-family/,1,0,0.00,0,16100000,"[77,77,55,77,77,100]",2026-04-12,Organic,,People also ask
online betting safe,4,0,70,44,19.83,commercial,https://www.tullylegal.com/resources/articles/play-safe-understanding-security-risks-in-online-sports-betting/,1,0,19.00,0.38,81400000,"[45,81,36,81,81,63,45,63,81,81,63,63]",2026-04-08,Organic,,
albany marital agreements lawyer,1,0,40,4,0.00,informational,https://www.tullylegal.com/albany-family/marital-agreement/,1,0,0.00,0,291000,"[60,100]",2026-04-27,AI overview,,
are divorce filings public,8,0,170,41,0.69,informational,https://www.tullylegal.com/resources/articles/are-new-york-divorce-records-public/,1,0,0.00,0.18,17100000,"[66,66,66,66,66,66,80,100,66,80,80,66]",2026-03-30,Organic,,
trust vs will in ny,1,0,50,0,1.00,"commercial, informational",https://www.tullylegal.com/resources/articles/what-is-the-difference-between-a-will-and-a-trust-in-new-york-state/,1,0,1.00,0.63,167,"[55,44,55,22,55,22,55,77,55,100,100,77]",2026-03-20,AI overview,,
518-218-7100,3,0,50,,0.00,"informational, transactional",https://www.tullylegal.com/our-firm/about-us/,1,0,0.00,0,1910,"[57,57,71,100,71,71,71,57,57,57,57,71]",2026-04-06,People also ask,,
book a free consultation,5,0,50,11,25.77,informational,https://www.tullylegal.com/resources/consultation-guide/book-a-consultation/,1,0,25.00,0.2,310000000,"[29,64,41,23,17,17,29,23,100,23,11,11]",2026-04-10,Organic,,
deferred resignation update,10,36,390,37,0.00,informational,https://www.tullylegal.com/resources/articles/key-considerations-for-federal-employees-contemplating-the-deferred-resignation-program/,1,0,0.00,0,0,"[0,100,1,2,0,0,0,0,0,0,0,0]",2026-03-14,Organic,,People also ask
equip clearance,6,27,70,31,0.00,informational,https://www.tullylegal.com/resources/articles/e-qip-vs-eapp-whats-the-difference/,1,0,0.00,0.09,129,"[28,28,28,21,21,21,21,28,21,21,21,15]",2026-04-05,Organic,Video Carousel,Image pack
mspb appeal lawyer,4,16,110,9,16.92,informational,https://www.tullylegal.com/legal-services/federal-employment-law/merit-systems-protection-board-mspb/,1,0,16.00,0.08,23400,"[19,19,23,33,19,19,66,80,42,80,100,80]",2026-04-23,Organic,Ads middle,
security clearance def,9,27,170,35,0.00,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/security-clearance-faq/,1,0,0.00,0,107000000,"[35,28,0,15,54,100,15,11,28,18,8,15]",2026-04-07,Organic,People also ask,
wrongful termination lawyer syracuse ny,6,7,90,15,2.05,commercial,https://www.tullylegal.com/syracuse-employment-law/,1,0.01,4.00,0.81,86,"[64,50,78,100,78,50,64,100,64,50,35,35]",2026-04-06,Organic,,AI overview
best child custody lawyers for moms facing child support disputes,5,0,50,3,0.00,commercial,https://www.tullylegal.com/brooklyn-family/child-support/,1,0,0.00,0,158,"[71,100,71,42,42]",2026-03-12,Organic,,
attorney for family law near me,34,0,4400,68,7.19,transactional,https://www.tullylegal.com/albany-family/,1,0,7.00,0.54,255000000,"[2,1,66,13,0,1,0,1,100,1,1,1]",2026-04-26,Organic,,
can you medically retire from the federal government,9,0,70,9,0.00,informational,https://www.tullylegal.com/resources/articles/fers-disability-retirement-faqs-from-federal-employees/,1,0,0.00,0.09,0,"[81,27,63,63,36,27,81,45,63,81,100,100]",2026-03-07,Organic,,
preliminary conference,11,0,260,16,0.00,informational,https://www.tullylegal.com/resources/articles/preparing-for-the-preliminary-conference-what-to-expect-in-new-york-divorce-court/,1,0,0.00,0,119,"[35,82,53,82,66,53,53,66,82,100,100,53]",2026-04-22,Organic,,
outside general counsel legal services attorney houston,1,0,210,2,0.00,informational,https://www.tullylegal.com/legal-services/business-law/houston-outsourced-general-counsel/,1,0,0.00,0,119,"[0,0,0,0,100,4,2,4,11,2]",2026-03-11,AI overview,,
deserting military,12,30,390,14,0.00,informational,https://www.tullylegal.com/resources/articles/when-does-awol-become-desertion/,1,0,0.00,0,0,"[26,11,100,59,72,17,11,39,11,32,26,100]",2026-03-11,Organic,Image pack,People also ask
attorneys wills trusts,9,0,260,12,5.57,commercial,https://www.tullylegal.com/buffalo-trusts-and-estates/,1,0,5.00,0.39,129,"[44,44,100,44,44,18,28,23,54,44,44,44]",2026-04-01,Organic,,
desk audits,5,8,40,5,0.00,informational,https://www.tullylegal.com/resources/articles/position-classification-appeals-what-is-a-desk-audit/,1,0,0.00,0.01,51900000,"[28,28,7,7,100,7,35,28,35,7,21,50]",2026-03-19,Organic,,"Image pack, People also ask"
are non-competes still legal,18,0,1000,38,1.64,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,1,0,1.00,0.03,27000000,"[34,5,0,100,82,0,100,65,8,11,5,3]",2026-03-31,Organic,,
how do i file for full custody in ny,4,13,70,10,2.85,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,1,0,2.00,0.58,110000000,"[77,55,33,77,77,77,77,77,44,77,77,77]",2026-04-24,Organic,People also ask,Video Carousel
how can mom get full custody,1,0,50,4,2.23,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,1,0,2.00,0.21,38400000,"[41,29,29,29,41,41,23,41,23,29,29,29]",2026-03-27,AI overview,,
non compete maryland,3,0,90,0,0.00,informational,https://www.tullylegal.com/resources/articles/are-non-compete-clauses-enforceable-in-maryland-what-to-look-for-before-you-sign/,1,0,0.00,0.01,149,"[33,33,33,33,33,52,42,52,14,42,42,42]",2026-03-24,Things to know,,
texas non compete laws,4,0,30,6,4.59,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,1,0,4.00,0.3,25400000,"[100,0,57,57,28,28,100,57,14,0,42,57]",2026-03-08,Organic,,
government employees return to work,7,0,50,34,0.00,informational,https://www.tullylegal.com/resources/articles/do-federal-employees-have-to-return-to-the-office/,1,0,0.00,0.33,145,"[100,64,11,11,11,11,0,11,11,11,64,11]",2026-03-09,Organic,,
new york federal employee lawyer,4,0,40,16,0.00,informational,https://www.tullylegal.com/legal-services/federal-employment-law/,1,0,0.00,0,962000000,"[60,100]",2026-04-30,Organic,,
conroy simpson queens ny,7,0,40,6,0.00,informational,https://www.tullylegal.com/our-firm/news/expert-weighs-in-on-collecting-evidence-in-a-fatal-hit-and-run/,1,0,0.00,0.33,44,"[0,0,100,6,0,6,6,0,0,6,6,6]",2026-04-15,Organic,,
employment attorney in buffalo,6,8,50,19,2.39,commercial,https://www.tullylegal.com/buffalo-employment-law/,1,0,2.00,0.57,116,"[64,50,7,64,35,21,28,35,0,64,50,100]",2026-04-10,Organic,,
civilian lawyers specializing in military law,5,14,70,15,8.29,informational,https://www.tullylegal.com/washington-dc/military-law/,1,0,8.00,0.35,220,"[14,19,42,33,33,33,66,52,52,42,23,33]",2026-04-09,Organic,AI overview,
opm disability retirement approval rate,20,0,880,1,0.00,informational,https://www.tullylegal.com/resources/articles/fers-disability-retirement-faqs-from-federal-employees/,1,0,0.00,0,177000,"[67,100,76,76,67,45,55,55,55,55,45,55]",2026-03-11,Organic,,
criminal defense lawyers buffalo,10,0,210,19,6.85,commercial,https://www.tullylegal.com/buffalo-criminal/white-collar-crime-lawyer/,1,0,6.00,0.61,1820000,"[53,43,100,66,66,53,53,23,82,43,23,35]",2026-04-10,Organic,,
sc clearance meaning,26,36,880,59,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,1,0,0.00,0,47900000,"[19,3,100,3,3,3,1,2,7,8,1,7]",2026-04-16,Organic,,
nydailymail,8,0,50,17,0.00,informational,https://www.tullylegal.com/our-firm/news/anthropic-set-a-red-line-it-wont-be-the-only-ai-company-to-do-so/,1,0,0.00,0,630000,"[23,12,12,35,12,23,23,35,0,0,0,0]",2026-04-05,Organic,,
nydailymail,10,0,50,17,0.00,informational,https://www.tullylegal.com/our-firm/news/kristi-noems-husbands-cross-dressing-pics-revealed-a-crazy-oversight-in-security-vetting-experts/,1,0,0.00,0,630000,"[23,12,12,35,12,23,23,35,0,0,0,0]",2026-04-05,Organic,,
austin criminal lawyer,18,54,1000,52,0.00,commercial,https://www.tullylegal.com/austin-criminal/,1,0,0.00,0,24900000,"[34,34,34,55,34,20,34,34,55,34,34,44]",2026-03-30,Organic,AI overview,
should i move out before filing for divorce,2,0,30,0,0.99,"commercial, informational",https://www.tullylegal.com/resources/articles/can-moving-out-before-a-divorce-cause-problems/,1,0,0.00,0.22,155,"[71,42,71,71,100,28,28,28,14,0,28,57]",2026-03-17,Organic,,
ny prenuptial agreement requirements,1,0,30,1,2.95,informational,https://www.tullylegal.com/resources/articles/what-are-the-requirements-for-prenuptial-agreements-in-new-york/,1,0,2.00,0.9,124,"[40,60,40,40,40,40,80,60,60,80,80,60]",2026-05-01,AI overview,,
are non competes legal,23,0,880,51,0.49,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,1,0,0.00,0.03,27300000,"[30,45,55,55,45,45,55,62,81,81,55,45]",2026-04-04,Organic,,
new york employment lawyer,18,37,880,50,6.32,commercial,https://www.tullylegal.com/new-york-employment-law/,1,0,6.00,0.53,107,"[8,8,10,8,29,22,22,29,20,20,20,29]",2026-04-18,Organic,,
dod secret clearance,27,34,1900,50,2.52,informational,https://www.tullylegal.com/resources/articles/how-to-get-a-security-clearance/,1,0,2.00,0.02,3030000,"[82,65,55,65,82,82,65,65,55,65,65,82]",2026-04-25,Organic,Discussions and forums,"Video Carousel, Things to know"
leaving marital home before divorce,1,0,30,0,1.16,informational,https://www.tullylegal.com/resources/articles/can-moving-out-before-a-divorce-cause-problems/,1,0,1.00,0.23,61400000,"[100,27,18,27,18,18,18,27,18,18,18,18]",2026-04-09,AI overview,,
free consultation real estate attorney,3,65,50,14,3.01,commercial,https://www.tullylegal.com/legal-services/real-estate/,1,0,3.00,0.76,26000000,"[4,4,4,4,54,4,14,8,6,4,2,10]",2026-03-21,Organic,,
how to get sole custody in ny,3,17,30,2,0.90,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,1,0,0.00,0.4,117000000,"[26,7,7,7,15,11,19,19,7,7,11,7]",2026-03-09,Organic,,People also ask
15 + 6,7,8,320,15,0.00,informational,https://www.tullylegal.com/resources/articles/article-15-6-investigations-should-you-talk-to-the-investigator-without-an-attorney-present/,1,0.03,0.00,0,25170000000,"[10,16,0,0,0,0,0,3,13,13,10,10]",2026-04-29,Organic,People also ask,Image pack
best divorce lawyers for high income earners in new york,7,0,70,1,0.00,commercial,https://www.tullylegal.com/albany-family/divorce-lawyer/high-net-worth/,1,0,0.00,0,9910000,"[35,100,100,100,7,0]",2026-04-19,Organic,,
employment attorney for employees,16,0,1000,23,6.23,commercial,https://www.tullylegal.com/manhattan-employment-law/,1,0,6.00,0.44,152,"[10,5,19,15,24,15,36,13,10,8,5,5]",2026-04-01,Organic,,
macy's greece,13,19,260,18,0.80,informational,https://www.tullylegal.com/our-firm/news/new-owners-to-take-over-macys-location-in-greece/,1,0,0.00,0.69,0,"[21,48,100,48,32,21,7,4,2,0,3,2]",2026-03-09,Organic,,People also ask
business litigation lawyer near me,23,0,1900,80,5.75,transactional,https://www.tullylegal.com/houston-litigation/,1,0,5.00,0.51,85800000,"[55,82,100,65,30,55,65,65,55,55,44,44]",2026-04-24,Organic,,
weed federal legalization,1,0,90,59,0.00,informational,https://www.tullylegal.com/resources/articles/what-rescheduling-of-marijuana-could-mean-for-federal-employees/,1,0,0.00,0,1800000,"[15,12,12,15,7,7,7,7,7,4,5,23]",2026-04-25,People also ask,,
steps to filing divorce,9,89,140,39,1.52,informational,https://www.tullylegal.com/resources/articles/how-to-file-for-divorce-step-by-step-guide/,1,0,1.00,0.55,145,"[53,100,100,42,53,42,53,53,53,53,42,42]",2026-03-23,Organic,,People also ask
how hard is it to get full custody,5,0,40,2,1.89,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,1,0,1.00,0.11,111000000,"[100,18,100,100,18,18,18,18,18,18,18,18]",2026-04-21,Organic,,
what does sc cleared mean,14,0,320,46,0.00,informational,https://www.tullylegal.com/our-firm/news/security-clearances-what-you-need-to-know-as-a-cleared-professional/,1,0,0.00,0,526000000,"[13,55,100,8,13,13,13,8,10,13,16,13]",2026-04-17,Organic,,
hatch act violation penalties,10,0,90,19,0.00,informational,https://www.tullylegal.com/resources/articles/heres-how-updated-hatch-act-guidance-affects-current-and-former-federal-employees/,1,0,0.00,0,528000,"[3,18,18,3,3,3,3,3,3,100,8,6]",2026-04-11,Organic,,
tully rinckey albany ny,5,8,140,49,3.91,"informational, navigational",https://www.tullylegal.com/albany-family/,1,0,3.00,0.26,124,"[42,42,65,80,100,53,65,42,53,42,53,53]",2026-03-26,Organic,,People also ask
tully rinckey albany ny,6,33,140,49,3.91,"informational, navigational",https://www.tullylegal.com/locations/,1,0,3.00,0.26,124,"[42,42,65,80,100,53,65,42,53,42,53,53]",2026-03-26,Organic,,People also ask
is a non compete enforceable in texas,9,0,90,6,3.98,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,1,0,3.00,0.12,163,"[81,81,81,63,63,45,81,100,81,81,81,45]",2026-04-03,Organic,,
public divorce records ny,10,0,70,26,0.89,informational,https://www.tullylegal.com/resources/articles/are-divorce-records-public-in-new-york/,1,0,0.00,0.44,129,"[23,23,17,17,12,12,17,12,23,12,17,17]",2026-04-07,Organic,,
navy adsep,8,9,50,12,28.00,"informational, transactional",https://www.tullylegal.com/resources/articles/understanding-administrative-separation/,1,0,28.00,0.06,119000,"[36,45,45,36,45,27,63,45,45,63,45,45]",2026-03-31,Organic,,People also ask
how long does a ts clearance last,1,0,320,8,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,1,0,0.00,0,63200000,"[100,100,82,82,82,66,82,66,66,53,66,53]",2026-04-19,AI overview,,
failed army drug test,2,3,70,0,0.00,informational,https://www.tullylegal.com/resources/articles/i-failed-a-military-drug-test-what-now/,1,0.02,0.00,0.01,142,"[64,64,64,64,50,50,50,64,50,35,35,50]",2026-04-06,Organic,Short videos,
bentley's tavern accident,6,0,50,12,0.00,informational,https://www.tullylegal.com/our-firm/news/charges-to-be-upgraded-in-bentleys-dwi-incident-following-victims-death/,1,0,0.00,0.33,299000,"[0,0,0,0,0,0,0,0,100,34,21,15]",2026-04-14,Organic,,
employment attorney nyc,36,79,1600,53,6.32,commercial,https://www.tullylegal.com/new-york-employment-law/,1,0,6.00,0.53,153,"[100,36,44,36,27,44,27,44,24,20,27,66]",2026-04-04,Organic,,
pete hegseth hired brother,5,0,40,38,0.00,informational,https://www.tullylegal.com/our-firm/news/hegseths-younger-brother-is-serving-in-a-key-role-as-liaison-and-senior-adviser-inside-the-pentagon/,1,0,0.00,0.33,209000,"[0,0,100,42,7,0,0,7,0,7,0,7]",2026-04-18,Organic,,
if you fail a drug test can you retake it,9,0,50,7,0.00,informational,https://www.tullylegal.com/resources/articles/i-failed-a-military-drug-test-what-now/,1,0,0.00,0.02,1630000,"[14,9,9,14,9,23,19,52,42,33,23,33]",2026-03-25,Organic,,
spousal support lawyers in new york,5,0,50,1,0.00,informational,https://www.tullylegal.com/white-plains-family/spousal-support/,1,0,0.00,0,22400000,"[9,9,9,9,9,18,63,63,63,81,81,100]",2026-03-20,Organic,,
meaning of awol in military,13,18,260,14,0.00,informational,https://www.tullylegal.com/resources/articles/when-does-awol-become-desertion/,1,0,0.00,0,908000,"[19,19,29,29,29,44,7,19,54,81,15,23]",2026-04-05,Organic,,Discussions and forums
texas noncompete,3,0,70,10,6.42,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,1,0,6.00,0.24,142,"[10,10,0,18,6,81,10,4,0,0,4,2]",2026-04-26,People also ask,,
active clearance,10,12,90,21,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,1,0,0.00,0.03,207,"[53,53,42,34,26,19,19,34,34,34,34,26]",2026-03-18,Organic,,"Video Carousel, People also ask"
civilian court-martial defense attorney,5,19,50,11,0.00,informational,https://www.tullylegal.com/legal-services/military-law/hire-civilian-attorney-court-martial/,1,0,0.00,0,140,"[28,35,64,50,50,21,100,14,0,0,0,7]",2026-04-01,Organic,,
attorney for living trust near me,6,0,70,8,5.62,transactional,https://www.tullylegal.com/albany-trust-and-estates/,1,0,5.00,0.92,0,"[78,64,78,50,50,64,50,50,50,50,35,28]",2026-03-19,Organic,,
does new york still have the death penalty,7,16,70,28,0.00,informational,https://www.tullylegal.com/our-firm/news/why-doesnt-new-york-have-a-death-penalty/,1,0,0.00,0,179,"[12,23,17,43,17,10,12,12,23,17,17,17]",2026-03-22,Organic,,"People also ask, Discussions and forums"
secret security clearance disqualifications,10,35,90,24,0.00,informational,https://www.tullylegal.com/resources/articles/7-deadly-sins-for-security-clearance-holders-and-applicants/,1,0,0.00,0.02,18700,"[18,35,22,18,22,14,10,18,14,4,10,10]",2026-03-16,Organic,,"Video Carousel, People also ask"
prenatal leave nyc,12,20,170,30,0.00,informational,https://www.tullylegal.com/resources/articles/new-york-city-paid-prenatal-personal-leave-what-nyc-employers-need-to-know/,1,0,0.00,0.01,147,"[100,54,35,29,22,22,35,35,18,10,10,14]",2026-03-21,Organic,,People also ask
are non compete clauses enforceable in texas,4,0,40,10,5.32,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,1,0,5.00,0.1,17200000,"[18,0,0,0,8,6,10,8,0,0,29,22]",2026-03-27,Organic,,
army meb,8,0,90,20,0.00,informational,https://www.tullylegal.com/legal-services/military-law/medical-evaluation-boards/,1,0,0.00,0.01,985000,"[8,23,28,23,18,11,15,15,15,11,8,23]",2026-04-10,Organic,,
1203 troy schenectady road latham ny,9,0,50,1,0.00,informational,https://www.tullylegal.com/locations/,1,0,0.00,0.1,15100,"[14,14,50,14,50,14,100,14,14,100,14,14]",2026-04-28,Organic,,
hb 5196 texas,4,0,90,13,0.00,informational,https://www.tullylegal.com/resources/articles/texas-telework-policies-state-employee-rights-and-restrictions/,1,0,0.00,0,90,"[0,0,5,1,28,100,18,15,5,3,3,3]",2026-04-20,People also ask,,
employment attorney,49,0,14800,53,4.82,commercial,https://www.tullylegal.com/albany-employment-law/,1,0,4.00,0.38,265000000,"[66,66,66,81,66,54,100,81,66,54,54,54]",2026-04-26,Organic,,
divorce lawyer rochester ny,19,0,720,25,4.26,commercial,https://www.tullylegal.com/rochester-family/divorce-lawyer/,1,0,4.00,0.59,2470000,"[100,59,39,72,88,88,88,100,88,88,59,72]",2026-03-29,Organic,,
how long does surrogate court process take,3,0,90,7,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,1,0,0.00,0.03,177,"[78,100,100,64,78,50,50,78,50,64,50,28]",2026-03-28,Organic,,
special education counsel,3,5,40,39,3.70,informational,https://www.tullylegal.com/resources/articles/when-do-i-need-a-special-education-lawyer/,1,0.01,7.00,0.19,142000000,"[28,57,28,57,71,71,100,71,71,42,28,28]",2026-04-08,Organic,Video Carousel,People also ask
medical discharge vs medical retirement,2,0,70,13,0.00,"commercial, informational",https://www.tullylegal.com/resources/articles/does-my-military-disability-qualify-for-retirement-pay/,1,0,0.00,0,28400000,"[50,35,50,50,64,50,50,50,50,50,35,35]",2026-04-27,People also ask,,
ny pregnancy discrimination attorney,1,0,30,7,24.10,informational,https://www.tullylegal.com/manhattan-employment-law/pregnancy-discrimination/,1,0,24.00,0.11,3350000,"[18,18,100,18,18,18,18,18,18,18,18,27]",2026-04-30,AI overview,,
15-6 investigation army,6,13,90,0,0.00,informational,https://www.tullylegal.com/resources/articles/article-15-6-investigations-should-you-talk-to-the-investigator-without-an-attorney-present/,1,0,0.00,0.33,288000,"[15,9,12,9,21,12,21,34,28,53,43,43]",2026-03-20,Organic,Video Carousel,People also ask
fers medical retirement,3,0,140,27,2.09,informational,https://www.tullylegal.com/resources/articles/fers-disability-retirement-faqs-from-federal-employees/,1,0,2.00,0.15,144,"[14,17,17,14,14,14,14,11,11,11,14,14]",2026-03-21,Organic,,
lawyers in albany,12,13,390,31,7.52,commercial,https://www.tullylegal.com/albany-family/,1,0,7.00,0.18,132,"[48,100,39,59,59,11,26,21,39,32,32,32]",2026-04-11,Organic,,People also ask
life after administrative separation,6,0,70,6,0.00,informational,https://www.tullylegal.com/resources/articles/understanding-administrative-separation/,1,0,0.00,0.01,64500000,"[52,41,52,52,41,41,11,11,29,41,11,29]",2026-04-27,Organic,,
employment lawyer ny,9,18,170,69,6.32,commercial,https://www.tullylegal.com/new-york-employment-law/,1,0,6.00,0.53,0,"[1,1,0,3,7,1,3,2,3,4,24,3]",2026-03-11,Organic,,People also ask
